HEADER
1,65432709
2,65432709
2,65432709
1,65466097
2,65466097
2,65466097
1,65499378
2,65499378
2,65499378
1,65532716
2,65532716
2,65532716
1,65566093
2,65566093
2,65566093
1,65599373
2,65599373
2,65599373
1,65632712
2,65632712
2,65632712
1,65666091
2,65666091
2,65666091
1,65699377
2,65699377
2,65699377
1,65732711
2,65732711
2,65732711
1,65766091
2,65766091
2,65766091
1,65799378
2,65799378
2,65799378
1,65832706
2,65832706
2,65832706
1,65866094
2,65866094
2,65866094
1,65899372
2,65899372
2,65899372
1,65932703
2,65932703
2,65932703
1,65966093
2,65966093
2,65966093
1,65999374
2,65999374
2,65999374
1,66032709
2,66032709
2,66032709
1,66066094
2,66066094
2,66066094
1,66099374
2,66099374
2,66099374
1,66132704
2,66132704
2,66132704
1,66166093
2,66166093
2,66166093
1,66199368
2,66199368
2,66199368
1,66232702
2,66232702
2,66232702
1,66266093
2,66266093
2,66266093
1,66299373
2,66299373
2,66299373
1,66332700
2,66332700
2,66332700
1,66366094
2,66366094
2,66366094
1,66399373
2,66399373
2,66399373
1,66432707
2,66432707
2,66432707
1,66466096
2,66466096
2,66466096
1,66499365
2,66499365
2,66499365
1,66532700
2,66532700
2,66532700
1,66566093
2,66566093
2,66566093
1,66599365
2,66599365
2,66599365
1,66632698
2,66632698
2,66632698
1,66666092
2,66666092
2,66666092
1,66699366
2,66699366
2,66699366
1,66732695
2,66732695
2,66732695
1,66766090
2,66766090
2,66766090
1,66799362
2,66799362
2,66799362
1,66832695
2,66832695
2,66832695
1,66866028
2,66866028
2,66866028
1,66899369
2,66899369
2,66899369
1,66932698
2,66932698
2,66932698
1,66966027
2,66966027
2,66966027
1,66999368
2,66999368
2,66999368
1,67032697
2,67032697
2,67032697
1,67066027
2,67066027
2,67066027
1,67099365
2,67099365
2,67099365
1,67132691
2,67132691
2,67132691
1,67166028
2,67166028
2,67166028
1,67199361
2,67199361
2,67199361
1,67232696
2,67232696
2,67232696
1,67266088
2,67266088
2,67266088
1,67299363
2,67299363
2,67299363
1,67332689
2,67332689
2,67332689
1,67366024
2,67366024
2,67366024
1,67399363
2,67399363
2,67399363
1,67432695
2,67432695
2,67432695
1,67466023
2,67466023
2,67466023
1,67499360
2,67499360
2,67499360
1,67532691
2,67532691
2,67532691
1,67566021
2,67566021
2,67566021
1,67599353
2,67599353
2,67599353
1,67632693
2,67632693
2,67632693
1,67666027
2,67666027
2,67666027
1,67699357
2,67699357
2,67699357
1,67732690
2,67732690
2,67732690
1,67766021
2,67766021
2,67766021
1,67799357
2,67799357
2,67799357
1,67832688
2,67832688
2,67832688
1,67866019
2,67866019
2,67866019
1,67899351
2,67899351
2,67899351
1,67932691
2,67932691
2,67932691
1,67966022
2,67966022
2,67966022
1,67999353
2,67999353
2,67999353
1,68032686
2,68032686
2,68032686
1,68066019
2,68066019
2,68066019
1,68099357
2,68099357
2,68099357
1,68132687
2,68132687
2,68132687
1,68166021
2,68166021
2,68166021
1,68199352
2,68199352
2,68199352
1,68232680
2,68232680
2,68232680
1,68266022
2,68266022
2,68266022
1,68299347
2,68299347
2,68299347
1,68332686
2,68332686
2,68332686
1,68366016
2,68366016
2,68366016
1,68399347
2,68399347
2,68399347
1,68432685
2,68432685
2,68432685
1,68466019
2,68466019
2,68466019
1,68499350
2,68499350
2,68499350
1,68532685
2,68532685
2,68532685
1,68566015
2,68566015
2,68566015
1,68599351
2,68599351
2,68599351
1,68632682
2,68632682
2,68632682
1,68666015
2,68666015
2,68666015
1,68699342
2,68699342
2,68699342
1,68732680
2,68732680
2,68732680
1,68766014
2,68766014
2,68766014
1,68799344
2,68799344
2,68799344
1,68832678
2,68832678
2,68832678
1,68866009
2,68866009
2,68866009
1,68899344
2,68899344
2,68899344
1,68932680
2,68932680
2,68932680
1,68966007
2,68966007
2,68966007
1,68999346
2,68999346
2,68999346
1,69032678
2,69032678
2,69032678
1,69066006
2,69066006
2,69066006
1,69099345
2,69099345
2,69099345
1,69132680
2,69132680
2,69132680
1,69166009
2,69166009
2,69166009
1,69199341
2,69199341
2,69199341
1,69232679
2,69232679
2,69232679
1,69266006
2,69266006
2,69266006
1,69299338
2,69299338
2,69299338
1,69332677
2,69332677
2,69332677
1,69366008
2,69366008
2,69366008
1,69399336
2,69399336
2,69399336
1,69432675
2,69432675
2,69432675
1,69466003
2,69466003
2,69466003
1,69499340
2,69499340
2,69499340
1,69532673
2,69532673
2,69532673
1,69566000
2,69566000
2,69566000
1,69599338
2,69599338
2,69599338
1,69632666
2,69632666
2,69632666
1,69666004
2,69666004
2,69666004
1,69699335
2,69699335
2,69699335
1,69732671
2,69732671
2,69732671
1,69766005
2,69766005
2,69766005
1,69799335
2,69799335
2,69799335
1,69832665
2,69832665
2,69832665
1,69866003
2,69866003
2,69866003
1,69899330
2,69899330
2,69899330
1,69932668
2,69932668
2,69932668
1,69965997
2,69965997
2,69965997
1,69999337
2,69999337
2,69999337
1,70032669
2,70032669
2,70032669
1,70066001
2,70066001
2,70066001
1,70099329
2,70099329
2,70099329
1,70132661
2,70132661
2,70132661
1,70165998
2,70165998
2,70165998
1,70199334
2,70199334
2,70199334
1,70232661
2,70232661
2,70232661
1,70266000
2,70266000
2,70266000
1,70299332
2,70299332
2,70299332
1,70332664
2,70332664
2,70332664
1,70365998
2,70365998
2,70365998
1,70399326
2,70399326
2,70399326
1,70432662
2,70432662
2,70432662
1,70465992
2,70465992
2,70465992
1,70499329
2,70499329
2,70499329
1,70532660
2,70532660
2,70532660
1,70565995
2,70565995
2,70565995
1,70599328
2,70599328
2,70599328
1,70632657
2,70632657
2,70632657
1,70665995
2,70665995
2,70665995
1,70699324
2,70699324
2,70699324
1,70732656
2,70732656
2,70732656
1,70765994
2,70765994
2,70765994
1,70799328
2,70799328
2,70799328
1,70832662
2,70832662
2,70832662
1,70865987
2,70865987
2,70865987
1,70899328
2,70899328
2,70899328
1,70932661
2,70932661
2,70932661
1,70965992
2,70965992
2,70965992
1,70999327
2,70999327
2,70999327
1,71032657
2,71032657
2,71032657
1,71065985
2,71065985
2,71065985
1,71099324
2,71099324
2,71099324
1,71132653
2,71132653
2,71132653
1,71165988
2,71165988
2,71165988
1,71199318
2,71199318
2,71199318
1,71232651
2,71232651
2,71232651
1,71265991
2,71265991
2,71265991
1,71299317
2,71299317
2,71299317
1,71332656
2,71332656
2,71332656
1,71365990
2,71365990
2,71365990
1,71399321
2,71399321
2,71399321
1,71432650
2,71432650
2,71432650
1,71465987
2,71465987
2,71465987
1,71499321
2,71499321
2,71499321
1,71532648
2,71532648
2,71532648
1,71565983
2,71565983
2,71565983
1,71599315
2,71599315
2,71599315
1,71632653
2,71632653
2,71632653
1,71665987
2,71665987
2,71665987
1,71699320
2,71699320
2,71699320
1,71732646
2,71732646
2,71732646
1,71765986
2,71765986
2,71765986
1,71799315
2,71799315
2,71799315
1,71832648
2,71832648
2,71832648
1,71865979
2,71865979
2,71865979
1,71899318
2,71899318
2,71899318
1,71932648
2,71932648
2,71932648
1,71965978
2,71965978
2,71965978
1,71999316
2,71999316
2,71999316
1,72032643
2,72032643
2,72032643
1,72065977
2,72065977
2,72065977
1,72099312
2,72099312
2,72099312
1,72132642
2,72132642
2,72132642
1,72165977
2,72165977
2,72165977
1,72199308
2,72199308
2,72199308
1,72232645
2,72232645
2,72232645
1,72265975
2,72265975
2,72265975
1,72299312
2,72299312
2,72299312
1,72332646
2,72332646
2,72332646
1,72365975
2,72365975
2,72365975
1,72399307
2,72399307
2,72399307
1,72432642
2,72432642
2,72432642
1,72465977
2,72465977
2,72465977
1,72499310
2,72499310
2,72499310
1,72532638
2,72532638
2,72532638
1,72565977
2,72565977
2,72565977
1,72599311
2,72599311
2,72599311
1,72632642
2,72632642
2,72632642
1,72665974
2,72665974
2,72665974
1,72699303
2,72699303
2,72699303
1,72732640
2,72732640
2,72732640
1,72765974
2,72765974
2,72765974
1,72799304
2,72799304
2,72799304
1,72832635
2,72832635
2,72832635
1,72865975
2,72865975
2,72865975
1,72899304
2,72899304
2,72899304
1,72932641
2,72932641
2,72932641
1,72965974
2,72965974
2,72965974
1,72999301
2,72999301
2,72999301
1,73032637
2,73032637
2,73032637
1,73065973
2,73065973
2,73065973
1,73099304
2,73099304
2,73099304
1,73132636
2,73132636
2,73132636
1,73165966
2,73165966
2,73165966
1,73199301
2,73199301
2,73199301
1,73232634
2,73232634
2,73232634
1,73265964
2,73265964
2,73265964
1,73299301
2,73299301
2,73299301
1,73332635
2,73332635
2,73332635
1,73365965
2,73365965
2,73365965
1,73399298
2,73399298
2,73399298
1,73432634
2,73432634
2,73432634
1,73465965
2,73465965
2,73465965
1,73499296
2,73499296
2,73499296
1,73532628
2,73532628
2,73532628
1,73565965
2,73565965
2,73565965
1,73599300
2,73599300
2,73599300
1,73632627
2,73632627
2,73632627
1,73665965
2,73665965
2,73665965
1,73699300
2,73699300
2,73699300
1,73732632
2,73732632
2,73732632
1,73765958
2,73765958
2,73765958
1,73799293
2,73799293
2,73799293
1,73832629
2,73832629
2,73832629
1,73865957
2,73865957
2,73865957
1,73899294
2,73899294
2,73899294
1,73932631
2,73932631
2,73932631
1,73965959
2,73965959
2,73965959
1,73999295
2,73999295
2,73999295
1,74032625
2,74032625
2,74032625
1,74065957
2,74065957
2,74065957
1,74099296
2,74099296
2,74099296
1,74132628
2,74132628
2,74132628
1,74165957
2,74165957
2,74165957
1,74199293
2,74199293
2,74199293
1,74232628
2,74232628
2,74232628
1,74265958
2,74265958
2,74265958
1,74299292
2,74299292
2,74299292
1,74332626
2,74332626
2,74332626
1,74365953
2,74365953
2,74365953
1,74399292
2,74399292
2,74399292
1,74432625
2,74432625
2,74432625
1,74465952
2,74465952
2,74465952
1,74499287
2,74499287
2,74499287
1,74532622
2,74532622
2,74532622
1,74565956
2,74565956
2,74565956
1,74599289
2,74599289
2,74599289
1,74632621
2,74632621
2,74632621
1,74665956
2,74665956
2,74665956
1,74699284
2,74699284
2,74699284
1,74732620
2,74732620
2,74732620
1,74765949
2,74765949
2,74765949
1,74799289
2,74799289
2,74799289
1,74832619
2,74832619
2,74832619
1,74865955
2,74865955
2,74865955
1,74899286
2,74899286
2,74899286
1,74932616
2,74932616
2,74932616
1,74965953
2,74965953
2,74965953
1,74999288
2,74999288
2,74999288
1,75032613
2,75032613
2,75032613
1,75065950
2,75065950
2,75065950
1,75099283
2,75099283
2,75099283
1,75132618
2,75132618
2,75132618
1,75165952
2,75165952
2,75165952
1,75199281
2,75199281
2,75199281
1,75232617
2,75232617
2,75232617
1,75265949
2,75265949
2,75265949
1,75299285
2,75299285
2,75299285
1,75332612
2,75332612
2,75332612
1,75365945
2,75365945
2,75365945
1,75399276
2,75399276
2,75399276
1,75432612
2,75432612
2,75432612
1,75465950
2,75465950
2,75465950
1,75499280
2,75499280
2,75499280
1,75532615
2,75532615
2,75532615
1,75565945
2,75565945
2,75565945
1,75599280
2,75599280
2,75599280
1,75632612
2,75632612
2,75632612
1,75665941
2,75665941
2,75665941
1,75699273
2,75699273
2,75699273
1,75732609
2,75732609
2,75732609
1,75765938
2,75765938
2,75765938
1,75799272
2,75799272
2,75799272
1,75832605
2,75832605
2,75832605
1,75865944
2,75865944
2,75865944
1,75899274
2,75899274
2,75899274
1,75932608
2,75932608
2,75932608
1,75965944
2,75965944
2,75965944
1,75999273
2,75999273
2,75999273
1,76032609
2,76032609
2,76032609
1,76065942
2,76065942
2,76065942
1,76099276
2,76099276
2,76099276
1,76132609
2,76132609
2,76132609
1,76165936
2,76165936
2,76165936
1,76199275
2,76199275
2,76199275
1,76232604
2,76232604
2,76232604
1,76265941
2,76265941
2,76265941
1,76299269
2,76299269
2,76299269
1,76332601
2,76332601
2,76332601
1,76365939
2,76365939
2,76365939
1,76399269
2,76399269
2,76399269
1,76432600
2,76432600
2,76432600
1,76465936
2,76465936
2,76465936
1,76499267
2,76499267
2,76499267
1,76532597
2,76532597
2,76532597
1,76565936
2,76565936
2,76565936
1,76599271
2,76599271
2,76599271
1,76632598
2,76632598
2,76632598
1,76665934
2,76665934
2,76665934
1,76699265
2,76699265
2,76699265
1,76732602
2,76732602
2,76732602
1,76765929
2,76765929
2,76765929
1,76799269
2,76799269
2,76799269
1,76832600
2,76832600
2,76832600
1,76865930
2,76865930
2,76865930
1,76899268
2,76899268
2,76899268
1,76932595
2,76932595
2,76932595
1,76965927
2,76965927
2,76965927
1,76999266
2,76999266
2,76999266
1,77032593
2,77032593
2,77032593
1,77065929
2,77065929
2,77065929
1,77099267
2,77099267
2,77099267
1,77132598
2,77132598
2,77132598
1,77165926
2,77165926
2,77165926
1,77199265
2,77199265
2,77199265
1,77232593
2,77232593
2,77232593
1,77265925
2,77265925
2,77265925
1,77299262
2,77299262
2,77299262
1,77332594
2,77332594
2,77332594
1,77365922
2,77365922
2,77365922
1,77399255
2,77399255
2,77399255
1,77432589
2,77432589
2,77432589
1,77465928
2,77465928
2,77465928
1,77499258
2,77499258
2,77499258
1,77532588
2,77532588
2,77532588
1,77565923
2,77565923
2,77565923
1,77599260
2,77599260
2,77599260
1,77632587
2,77632587
2,77632587
1,77665919
2,77665919
2,77665919
1,77699252
2,77699252
2,77699252
1,77732589
2,77732589
2,77732589
1,77765923
2,77765923
2,77765923
1,77799253
2,77799253
2,77799253
1,77832591
2,77832591
2,77832591
1,77865923
2,77865923
2,77865923
1,77899251
2,77899251
2,77899251
1,77932585
2,77932585
2,77932585
1,77965924
2,77965924
2,77965924
1,77999257
2,77999257
2,77999257
1,78032583
2,78032583
2,78032583
1,78065923
2,78065923
2,78065923
1,78099256
2,78099256
2,78099256
1,78132584
2,78132584
2,78132584
1,78165918
2,78165918
2,78165918
1,78199248
2,78199248
2,78199248
1,78232581
2,78232581
2,78232581
1,78265919
2,78265919
2,78265919
1,78299251
2,78299251
2,78299251
1,78332580
2,78332580
2,78332580
1,78365916
2,78365916
2,78365916
1,78399253
2,78399253
2,78399253
1,78432586
2,78432586
2,78432586
1,78465918
2,78465918
2,78465918
1,78499253
2,78499253
2,78499253
1,78532580
2,78532580
2,78532580
1,78565914
2,78565914
2,78565914
1,78599244
2,78599244
2,78599244
1,78632585
2,78632585
2,78632585
1,78665909
2,78665909
2,78665909
1,78699247
2,78699247
2,78699247
1,78732579
2,78732579
2,78732579
1,78765916
2,78765916
2,78765916
1,78799245
2,78799245
2,78799245
1,78832578
2,78832578
2,78832578
1,78865912
2,78865912
2,78865912
1,78899242
2,78899242
2,78899242
1,78932581
2,78932581
2,78932581
1,78965910
2,78965910
2,78965910
1,78999245
2,78999245
2,78999245
1,79032578
2,79032578
2,79032578
1,79065908
2,79065908
2,79065908
1,79099239
2,79099239
2,79099239
1,79132573
2,79132573
2,79132573
1,79165907
2,79165907
2,79165907
1,79199238
2,79199238
2,79199238
1,79232577
2,79232577
2,79232577
1,79265909
2,79265909
2,79265909
1,79299244
2,79299244
2,79299244
1,79332572
2,79332572
2,79332572
1,79365905
2,79365905
2,79365905
1,79399236
2,79399236
2,79399236
1,79432569
2,79432569
2,79432569
1,79465906
2,79465906
2,79465906
1,79499234
2,79499234
2,79499234
1,79532569
2,79532569
2,79532569
1,79565900
2,79565900
2,79565900
1,79599234
2,79599234
2,79599234
1,79632567
2,79632567
2,79632567
1,79665906
2,79665906
2,79665906
1,79699233
2,79699233
2,79699233
1,79732570
2,79732570
2,79732570
1,79765903
2,79765903
2,79765903
1,79799239
2,79799239
2,79799239
1,79832567
2,79832567
2,79832567
1,79865902
2,79865902
2,79865902
1,79899234
2,79899234
2,79899234
1,79932569
2,79932569
2,79932569
1,79965898
2,79965898
2,79965898
1,79999229
2,79999229
2,79999229
1,80032569
2,80032569
2,80032569
1,80065901
2,80065901
2,80065901
1,80099228
2,80099228
2,80099228
1,80132567
2,80132567
2,80132567
1,80165894
2,80165894
2,80165894
1,80199236
2,80199236
2,80199236
1,80232566
2,80232566
2,80232566
1,80265896
2,80265896
2,80265896
1,80299228
2,80299228
2,80299228
1,80332562
2,80332562
2,80332562
1,80365892
2,80365892
2,80365892
1,80399230
2,80399230
2,80399230
1,80432562
2,80432562
2,80432562
1,80465898
2,80465898
2,80465898
1,80499224
2,80499224
2,80499224
1,80532563
2,80532563
2,80532563
1,80565894
2,80565894
2,80565894
1,80599229
2,80599229
2,80599229
1,80632558
2,80632558
2,80632558
1,80665890
2,80665890
2,80665890
1,80699226
2,80699226
2,80699226
1,80732557
2,80732557
2,80732557
1,80765894
2,80765894
2,80765894
1,80799226
2,80799226
2,80799226
1,80832559
2,80832559
2,80832559
1,80865893
2,80865893
2,80865893
1,80899223
2,80899223
2,80899223
1,80932559
2,80932559
2,80932559
1,80965888
2,80965888
2,80965888
1,80999227
2,80999227
2,80999227
1,81032555
2,81032555
2,81032555
1,81065885
2,81065885
2,81065885
1,81099223
2,81099223
2,81099223
1,81132554
2,81132554
2,81132554
1,81165887
2,81165887
2,81165887
1,81199219
2,81199219
2,81199219
1,81232551
2,81232551
2,81232551
1,81265888
2,81265888
2,81265888
1,81299221
2,81299221
2,81299221
1,81332549
2,81332549
2,81332549
1,81365885
2,81365885
2,81365885
1,81399221
2,81399221
2,81399221
1,81432552
2,81432552
2,81432552
1,81465884
2,81465884
2,81465884
1,81499216
2,81499216
2,81499216
1,81532551
2,81532551
2,81532551
1,81565880
2,81565880
2,81565880
1,81599219
2,81599219
2,81599219
1,81632552
2,81632552
2,81632552
1,81665886
2,81665886
2,81665886
1,81699219
2,81699219
2,81699219
1,81732547
2,81732547
2,81732547
1,81765884
2,81765884
2,81765884
1,81799218
2,81799218
2,81799218
1,81832546
2,81832546
2,81832546
1,81865884
2,81865884
2,81865884
1,81899212
2,81899212
2,81899212
1,81932551
2,81932551
2,81932551
1,81965881
2,81965881
2,81965881
1,81999214
2,81999214
2,81999214
1,82032550
2,82032550
2,82032550
1,82065876
2,82065876
2,82065876
1,82099210
2,82099210
2,82099210
1,82132545
2,82132545
2,82132545
1,82165876
2,82165876
2,82165876
1,82199213
2,82199213
2,82199213
1,82232547
2,82232547
2,82232547
1,82265880
2,82265880
2,82265880
1,82299213
2,82299213
2,82299213
1,82332542
2,82332542
2,82332542
1,82365873
2,82365873
2,82365873
1,82399213
2,82399213
2,82399213
1,82432539
2,82432539
2,82432539
1,82465874
2,82465874
2,82465874
1,82499211
2,82499211
2,82499211
1,82532544
2,82532544
2,82532544
1,82565878
2,82565878
2,82565878
1,82599208
2,82599208
2,82599208
1,82632539
2,82632539
2,82632539
1,82665876
2,82665876
2,82665876
1,82699209
2,82699209
2,82699209
1,82732541
2,82732541
2,82732541
1,82765869
2,82765869
2,82765869
1,82799207
2,82799207
2,82799207
1,82832538
2,82832538
2,82832538
1,82865873
2,82865873
2,82865873
1,82899201
2,82899201
2,82899201
1,82932538
2,82932538
2,82932538
1,82965868
2,82965868
2,82965868
1,82999203
2,82999203
2,82999203
1,83032540
2,83032540
2,83032540
1,83065870
2,83065870
2,83065870
1,83099200
2,83099200
2,83099200
1,83132536
2,83132536
2,83132536
1,83165865
2,83165865
2,83165865
1,83199201
2,83199201
2,83199201
1,83232535
2,83232535
2,83232535
1,83265866
2,83265866
2,83265866
1,83299200
2,83299200
2,83299200
1,83332536
2,83332536
2,83332536
1,83365870
2,83365870
2,83365870
1,83399203
2,83399203
2,83399203
1,83432536
2,83432536
2,83432536
1,83465864
2,83465864
2,83465864
1,83499197
2,83499197
2,83499197
1,83532528
2,83532528
2,83532528
1,83565866
2,83565866
2,83565866
1,83599198
2,83599198
2,83599198
1,83632533
2,83632533
2,83632533
1,83665866
2,83665866
2,83665866
1,83699193
2,83699193
2,83699193
1,83732533
2,83732533
2,83732533
1,83765865
2,83765865
2,83765865
1,83799198
2,83799198
2,83799198
1,83832532
2,83832532
2,83832532
1,83865861
2,83865861
2,83865861
1,83899192
2,83899192
2,83899192
1,83932524
2,83932524
2,83932524
1,83965857
2,83965857
2,83965857
1,83999194
2,83999194
2,83999194
1,84032525
2,84032525
2,84032525
1,84065857
2,84065857
2,84065857
1,84099193
2,84099193
2,84099193
1,84132523
2,84132523
2,84132523
1,84165858
2,84165858
2,84165858
1,84199189
2,84199189
2,84199189
1,84232526
2,84232526
2,84232526
1,84265855
2,84265855
2,84265855
1,84299193
2,84299193
2,84299193
1,84332520
2,84332520
2,84332520
1,84365857
2,84365857
2,84365857
1,84399187
2,84399187
2,84399187
1,84432521
2,84432521
2,84432521
1,84465853
2,84465853
2,84465853
1,84499185
2,84499185
2,84499185
1,84532519
2,84532519
2,84532519
1,84565855
2,84565855
2,84565855
1,84599191
2,84599191
2,84599191
1,84632519
2,84632519
2,84632519
1,84665856
2,84665856
2,84665856
1,84699183
2,84699183
2,84699183
1,84732524
2,84732524
2,84732524
1,84765851
2,84765851
2,84765851
1,84799189
2,84799189
2,84799189
1,84832517
2,84832517
2,84832517
1,84865849
2,84865849
2,84865849
1,84899182
2,84899182
2,84899182
1,84932519
2,84932519
2,84932519
1,84965853
2,84965853
2,84965853
1,84999184
2,84999184
2,84999184
1,85032513
2,85032513
2,85032513
1,85065848
2,85065848
2,85065848
1,85099186
2,85099186
2,85099186
1,85132513
2,85132513
2,85132513
1,85165851
2,85165851
2,85165851
1,85199183
2,85199183
2,85199183
1,85232513
2,85232513
2,85232513
1,85265849
2,85265849
2,85265849
1,85299180
2,85299180
2,85299180
1,85332513
2,85332513
2,85332513
1,85365851
2,85365851
2,85365851
1,85399176
2,85399176
2,85399176
1,85432515
2,85432515
2,85432515
1,85465847
2,85465847
2,85465847
1,85499180
2,85499180
2,85499180
1,85532513
2,85532513
2,85532513
1,85565849
2,85565849
2,85565849
1,85599176
2,85599176
2,85599176
1,85632509
2,85632509
2,85632509
1,85665842
2,85665842
2,85665842
1,85699178
2,85699178
2,85699178
1,85732513
2,85732513
2,85732513
1,85765845
2,85765845
2,85765845
1,85799176
2,85799176
2,85799176
1,85832508
2,85832508
2,85832508
1,85865845
2,85865845
2,85865845
1,85899172
2,85899172
2,85899172
1,85932510
2,85932510
2,85932510
1,85965839
2,85965839
2,85965839
1,85999169
2,85999169
2,85999169
1,86032508
2,86032508
2,86032508
1,86065842
2,86065842
2,86065842
1,86099173
2,86099173
2,86099173
1,86132502
2,86132502
2,86132502
1,86165840
2,86165840
2,86165840
1,86199175
2,86199175
2,86199175
1,86232508
2,86232508
2,86232508
1,86265838
2,86265838
2,86265838
1,86299174
2,86299174
2,86299174
1,86332507
2,86332507
2,86332507
1,86365832
2,86365832
2,86365832
1,86399168
2,86399168
2,86399168
1,86432500
2,86432500
2,86432500
1,86465838
2,86465838
2,86465838
1,86499170
2,86499170
2,86499170
1,86532506
2,86532506
2,86532506
1,86565838
2,86565838
2,86565838
1,86599167
2,86599167
2,86599167
1,86632499
2,86632499
2,86632499
1,86665833
2,86665833
2,86665833
1,86699164
2,86699164
2,86699164
1,86732503
2,86732503
2,86732503
1,86765833
2,86765833
2,86765833
1,86799164
2,86799164
2,86799164
1,86832502
2,86832502
2,86832502
1,86865834
2,86865834
2,86865834
1,86899163
2,86899163
2,86899163
1,86932499
2,86932499
2,86932499
1,86965829
2,86965829
2,86965829
1,86999162
2,86999162
2,86999162
1,87032498
2,87032498
2,87032498
1,87065829
2,87065829
2,87065829
1,87099161
2,87099161
2,87099161
1,87132498
2,87132498
2,87132498
1,87165825
2,87165825
2,87165825
1,87199165
2,87199165
2,87199165
1,87232490
2,87232490
2,87232490
1,87265831
2,87265831
2,87265831
1,87299164
2,87299164
2,87299164
1,87332498
2,87332498
2,87332498
1,87365825
2,87365825
2,87365825
1,87399163
2,87399163
2,87399163
1,87432489
2,87432489
2,87432489
1,87465829
2,87465829
2,87465829
1,87499155
2,87499155
2,87499155
1,87532488
2,87532488
2,87532488
1,87565826
2,87565826
2,87565826
1,87599160
2,87599160
2,87599160
1,87632486
2,87632486
2,87632486
1,87665822
2,87665822
2,87665822
1,87699157
2,87699157
2,87699157
1,87732492
2,87732492
2,87732492
1,87765822
2,87765822
2,87765822
1,87799156
2,87799156
2,87799156
1,87832491
2,87832491
2,87832491
1,87865821
2,87865821
2,87865821
1,87899152
2,87899152
2,87899152
1,87932491
2,87932491
2,87932491
1,87965819
2,87965819
2,87965819
1,87999158
2,87999158
2,87999158
1,88032489
2,88032489
2,88032489
1,88065821
2,88065821
2,88065821
1,88099149
2,88099149
2,88099149
1,88132489
2,88132489
2,88132489
1,88165814
2,88165814
2,88165814
1,88199153
2,88199153
2,88199153
1,88232487
2,88232487
2,88232487
1,88265816
2,88265816
2,88265816
1,88299152
2,88299152
2,88299152
1,88332484
2,88332484
2,88332484
1,88365813
2,88365813
2,88365813
1,88399152
2,88399152
2,88399152
1,88432482
2,88432482
2,88432482
1,88465816
2,88465816
2,88465816
1,88499147
2,88499147
2,88499147
1,88532481
2,88532481
2,88532481
1,88565816
2,88565816
2,88565816
1,88599150
2,88599150
2,88599150
